transaction_id,amount_gbp,hour_of_day,merchant_category,payment_method,transaction_velocity,location_risk,fraud_label,timestamp
8354,949.04,6,gaming,credit_card,14,2,0,2025-01-06 19:13:00
8355,968.62,10,subscriptions,mobile_wallet,11,0,0,2025-01-24 04:56:00
8356,456.68,1,restaurants,bank_transfer,9,2,0,2025-01-24 05:00:00
8357,426.8,14,fuel,mobile_wallet,15,1,0,2025-01-12 14:32:00
8358,1296.48,22,restaurants,mobile_wallet,12,10,1,2025-01-24 05:08:00
8359,1636.39,16,electronics,bank_transfer,2,9,1,2025-01-24 05:12:00
8360,551.36,14,travel,mobile_wallet,14,3,0,2025-01-12 14:38:00
8361,1746.07,1,subscriptions,credit_card,7,0,0,2025-01-12 14:40:00
8362,1241.62,16,travel,credit_card,14,5,1,2025-01-30 00:45:00
8363,830.97,23,fashion,mobile_wallet,15,4,0,2025-01-06 19:22:00
8364,353.54,22,fashion,bank_transfer,5,5,0,2025-01-06 19:23:00
8365,994.69,21,subscriptions,credit_card,9,3,0,2025-01-30 01:00:00
8366,1841.08,22,fashion,mobile_wallet,6,10,0,2025-01-06 19:25:00
8367,717.66,22,electronics,credit_card,14,7,0,2025-01-12 14:52:00
8368,1590.88,23,travel,debit_card,11,1,1,2025-01-12 14:54:00
8369,1667.96,22,groceries,debit_card,10,9,0,2025-01-30 01:20:00
8370,1901.96,19,groceries,bank_transfer,10,7,0,2025-01-06 19:29:00
8371,1470.2,18,electronics,bank_transfer,9,1,0,2025-01-18 10:30:00
8372,295.7,14,travel,credit_card,13,6,0,2025-01-24 06:04:00
8373,592.52,7,groceries,bank_transfer,12,2,0,2025-01-18 10:36:00
8374,63.15,0,groceries,debit_card,8,7,0,2025-01-24 06:12:00
8375,958.36,7,fashion,debit_card,13,10,0,2025-01-12 15:08:00
8376,1902.86,17,gaming,credit_card,13,10,1,2025-01-12 15:10:00
8377,1673.41,16,subscriptions,bank_transfer,2,0,0,2025-01-30 02:00:00
8378,1116.54,21,travel,debit_card,2,9,0,2025-01-30 02:05:00
8379,1508.71,17,electronics,debit_card,3,2,0,2025-01-24 06:32:00
8380,1266.31,4,travel,mobile_wallet,10,1,0,2025-01-30 02:15:00
8381,1830.27,0,groceries,credit_card,14,6,0,2025-01-06 19:40:00
8382,900.39,23,fashion,debit_card,9,1,0,2025-01-06 19:41:00
8383,1042.37,10,subscriptions,bank_transfer,12,4,0,2025-01-12 15:24:00
8384,784.43,0,gaming,credit_card,4,4,0,2025-01-18 11:09:00
8385,97.53,10,fashion,bank_transfer,11,5,0,2025-01-24 06:56:00
8386,168.88,19,travel,credit_card,2,0,0,2025-01-24 07:00:00
8387,652.87,2,gaming,credit_card,8,0,0,2025-01-12 15:32:00
8388,1306.84,21,travel,bank_transfer,9,5,0,2025-01-12 15:34:00
8389,1410.49,18,gaming,mobile_wallet,7,6,0,2025-01-18 11:24:00
8390,1864.46,4,fashion,mobile_wallet,7,2,0,2025-01-18 11:27:00
8391,1847.54,3,subscriptions,debit_card,4,0,0,2025-01-30 03:10:00
8392,114.72,13,fashion,bank_transfer,7,6,0,2025-01-18 11:33:00
8393,420.92,14,gaming,mobile_wallet,4,10,0,2025-01-12 15:44:00
8394,117.59,15,fuel,debit_card,13,5,0,2025-01-12 15:46:00
8395,170.27,10,groceries,bank_transfer,7,5,0,2025-01-12 15:48:00
8396,1743.36,10,fuel,credit_card,15,6,0,2025-01-30 03:35:00
8397,1637.96,23,electronics,credit_card,9,10,1,2025-01-06 19:56:00
8398,1562.16,2,subscriptions,debit_card,4,5,0,2025-01-24 07:48:00
8399,803.44,7,fashion,debit_card,8,1,0,2025-01-06 19:58:00
8400,1008.45,6,subscriptions,debit_card,10,8,0,2025-01-30 03:55:00
8401,589.86,19,subscriptions,mobile_wallet,7,5,0,2025-01-12 16:00:00
8402,585.71,23,travel,credit_card,12,4,0,2025-01-06 20:01:00
8403,771.35,20,travel,credit_card,9,1,0,2025-01-06 20:02:00
8404,810.99,21,restaurants,bank_transfer,10,3,0,2025-01-24 08:12:00
8405,1475.61,5,electronics,mobile_wallet,1,7,0,2025-01-06 20:04:00
8406,1217.71,21,electronics,credit_card,2,9,1,2025-01-12 16:10:00
8407,287.67,8,travel,debit_card,4,10,0,2025-01-24 08:24:00
8408,1864.14,16,fashion,credit_card,10,5,0,2025-01-12 16:14:00
8409,1411.87,2,subscriptions,mobile_wallet,1,6,0,2025-01-30 04:40:00
8410,1831.09,12,groceries,mobile_wallet,11,2,0,2025-01-24 08:36:00
8411,956.2,8,travel,credit_card,10,8,0,2025-01-12 16:20:00
8412,271.84,11,electronics,bank_transfer,15,5,0,2025-01-30 04:55:00
8413,1530.49,18,subscriptions,bank_transfer,9,6,0,2025-01-30 05:00:00
8414,1461.03,6,travel,mobile_wallet,12,5,1,2025-01-06 20:13:00
8415,1741.48,9,fashion,credit_card,6,10,0,2025-01-30 05:10:00
8416,348.29,2,electronics,bank_transfer,7,5,0,2025-01-18 12:45:00
8417,1754.76,20,subscriptions,debit_card,11,5,0,2025-01-24 09:04:00
8418,1281.07,4,restaurants,debit_card,1,4,0,2025-01-06 20:17:00
8419,1720.33,8,subscriptions,debit_card,7,0,0,2025-01-12 16:36:00
8420,1606.24,15,restaurants,mobile_wallet,6,0,0,2025-01-06 20:19:00
8421,1053.93,22,travel,debit_card,3,7,0,2025-01-30 05:40:00
8422,1684.42,9,fashion,mobile_wallet,6,10,0,2025-01-30 05:45:00
8423,1275.99,6,electronics,debit_card,12,7,1,2025-01-12 16:44:00
8424,848.44,3,electronics,credit_card,12,9,1,2025-01-24 09:32:00
8425,40.66,19,gaming,mobile_wallet,1,3,0,2025-01-06 20:24:00
8426,635.04,8,gaming,debit_card,12,8,1,2025-01-24 09:40:00
8427,1481.32,4,groceries,debit_card,10,8,0,2025-01-24 09:44:00
8428,270.4,0,gaming,mobile_wallet,14,1,0,2025-01-18 13:21:00
8429,1380.81,10,fashion,bank_transfer,9,1,0,2025-01-24 09:52:00
8430,197.93,19,groceries,bank_transfer,14,2,0,2025-01-24 09:56:00
8431,685.64,21,gaming,mobile_wallet,9,6,0,2025-01-06 20:30:00
8432,758.56,17,gaming,mobile_wallet,4,1,0,2025-01-12 17:02:00
8433,1986.72,10,groceries,credit_card,10,1,0,2025-01-18 13:36:00
8434,22.66,8,gaming,debit_card,14,7,0,2025-01-12 17:06:00
8435,1191.24,12,electronics,mobile_wallet,10,3,0,2025-01-12 17:08:00
8436,658.5,0,subscriptions,credit_card,8,3,0,2025-01-24 10:20:00
8437,715.74,17,groceries,credit_card,14,5,0,2025-01-24 10:24:00
8438,1267.7,13,electronics,mobile_wallet,2,2,0,2025-01-30 07:05:00
8439,1119.14,15,gaming,mobile_wallet,10,3,0,2025-01-30 07:10:00
8440,1864.11,13,groceries,credit_card,13,6,0,2025-01-06 20:39:00
8441,1572.03,23,groceries,mobile_wallet,2,4,0,2025-01-12 17:20:00
8442,962.33,2,electronics,bank_transfer,10,6,0,2025-01-24 10:44:00
8443,896.61,3,electronics,debit_card,12,6,0,2025-01-24 10:48:00
8444,910.75,17,travel,credit_card,6,8,0,2025-01-06 20:43:00
8445,1341.66,23,fashion,bank_transfer,6,4,0,2025-01-06 20:44:00
8446,1049.48,9,travel,debit_card,13,8,1,2025-01-18 14:15:00
8447,1766.15,3,travel,mobile_wallet,7,8,1,2025-01-24 11:04:00
8448,487.62,9,fuel,debit_card,5,9,0,2025-01-24 11:08:00
8449,1144.77,13,restaurants,debit_card,8,8,0,2025-01-30 08:00:00
8450,1186.93,18,electronics,debit_card,3,7,0,2025-01-12 17:38:00
8451,563.37,8,subscriptions,bank_transfer,9,5,0,2025-01-30 08:10:00
8452,364.77,13,subscriptions,debit_card,14,4,0,2025-01-18 14:33:00
8453,123.29,5,gaming,credit_card,14,3,0,2025-01-06 20:52:00
8454,1334.64,8,travel,credit_card,7,1,0,2025-01-30 08:25:00
8455,1005.37,17,electronics,mobile_wallet,5,4,0,2025-01-18 14:42:00
8456,1445.21,7,restaurants,mobile_wallet,1,0,0,2025-01-18 14:45:00
8457,1403.1,18,subscriptions,bank_transfer,9,4,0,2025-01-24 11:44:00
8458,479.63,8,fuel,debit_card,8,1,0,2025-01-24 11:48:00
8459,638.99,6,groceries,mobile_wallet,6,5,0,2025-01-06 20:58:00
8460,255.53,18,restaurants,bank_transfer,14,8,0,2025-01-18 14:57:00
8461,1782.05,13,fuel,bank_transfer,11,2,0,2025-01-06 21:00:00
8462,1867.57,7,fuel,mobile_wallet,6,9,0,2025-01-24 12:04:00
8463,213.82,1,fuel,credit_card,4,10,0,2025-01-30 09:10:00
8464,638.34,7,restaurants,debit_card,11,3,0,2025-01-30 09:15:00
8465,1362.18,4,gaming,mobile_wallet,11,9,1,2025-01-24 12:16:00
8466,448.09,16,restaurants,credit_card,5,3,0,2025-01-12 18:10:00
8467,1995.05,6,fuel,mobile_wallet,1,10,0,2025-01-06 21:06:00
8468,1546.13,6,groceries,mobile_wallet,13,8,1,2025-01-18 15:21:00
8469,914.18,4,groceries,bank_transfer,11,8,0,2025-01-12 18:16:00
8470,224.16,4,groceries,credit_card,1,6,0,2025-01-30 09:45:00
8471,795.16,13,travel,mobile_wallet,4,3,0,2025-01-12 18:20:00
8472,775.07,4,restaurants,credit_card,5,9,0,2025-01-30 09:55:00
8473,936.71,2,groceries,mobile_wallet,6,7,0,2025-01-18 15:36:00
8474,779.11,1,subscriptions,mobile_wallet,11,9,0,2025-01-24 12:52:00
8475,467.31,17,electronics,bank_transfer,1,9,0,2025-01-12 18:28:00
8476,897.66,1,gaming,mobile_wallet,2,6,0,2025-01-06 21:15:00
8477,672.62,20,travel,credit_card,2,7,0,2025-01-12 18:32:00
8478,903.67,8,fashion,mobile_wallet,2,0,0,2025-01-30 10:25:00
8479,249.45,0,groceries,mobile_wallet,3,2,0,2025-01-30 10:30:00
8480,386.03,14,electronics,debit_card,6,1,0,2025-01-30 10:35:00
8481,204.49,18,electronics,debit_card,12,3,0,2025-01-12 18:40:00
8482,1791.28,3,fashion,credit_card,4,8,0,2025-01-06 21:21:00
8483,123.3,14,electronics,credit_card,14,6,0,2025-01-12 18:44:00
8484,1362.28,5,electronics,credit_card,4,0,0,2025-01-06 21:23:00
8485,1700.45,2,groceries,credit_card,2,9,0,2025-01-06 21:24:00
8486,1951.35,20,fuel,mobile_wallet,8,8,0,2025-01-24 13:40:00
8487,136.61,15,electronics,debit_card,12,1,0,2025-01-12 18:52:00
8488,1952.25,18,electronics,credit_card,4,4,0,2025-01-30 11:15:00
8489,579.16,11,restaurants,mobile_wallet,1,9,0,2025-01-30 11:20:00
8490,1603.01,12,gaming,bank_transfer,9,6,0,2025-01-18 16:27:00
8491,1121.48,20,groceries,credit_card,6,4,0,2025-01-12 19:00:00
8492,225.94,6,restaurants,bank_transfer,8,7,0,2025-01-24 14:04:00
8493,1926.75,9,electronics,mobile_wallet,2,8,1,2025-01-24 14:08:00
8494,1073.17,15,fashion,bank_transfer,9,6,0,2025-01-24 14:12:00
8495,943.56,13,fashion,mobile_wallet,15,4,0,2025-01-12 19:08:00
8496,895.64,14,restaurants,debit_card,14,3,0,2025-01-18 16:45:00
8497,596.02,18,gaming,mobile_wallet,11,5,0,2025-01-30 12:00:00
8498,1012.48,21,restaurants,bank_transfer,15,2,0,2025-01-24 14:28:00
8499,1449.8,9,fashion,credit_card,8,10,0,2025-01-06 21:38:00
8500,507.08,9,electronics,mobile_wallet,3,1,0,2025-01-30 12:15:00
8501,1736.23,8,electronics,mobile_wallet,1,5,0,2025-01-18 17:00:00
8502,527.24,18,travel,mobile_wallet,14,5,0,2025-01-24 14:44:00
8503,838.36,11,electronics,bank_transfer,12,3,0,2025-01-24 14:48:00
8504,1156.73,13,travel,debit_card,4,2,0,2025-01-06 21:43:00
8505,182.01,21,restaurants,debit_card,10,1,0,2025-01-24 14:56:00
8506,1126.48,12,electronics,mobile_wallet,6,6,0,2025-01-18 17:15:00
8507,749.23,3,electronics,debit_card,7,2,0,2025-01-06 21:46:00
8508,1030.6,13,electronics,debit_card,13,4,0,2025-01-06 21:47:00
8509,966.66,7,restaurants,bank_transfer,3,1,0,2025-01-06 21:48:00
8510,79.83,13,gaming,credit_card,3,2,0,2025-01-30 13:05:00
8511,31.53,12,travel,debit_card,4,9,0,2025-01-24 15:20:00
8512,1073.83,16,fashion,mobile_wallet,5,0,0,2025-01-12 19:42:00
8513,1093.31,4,fashion,mobile_wallet,5,0,0,2025-01-24 15:28:00
8514,1455.66,20,fuel,bank_transfer,10,6,0,2025-01-12 19:46:00
8515,914.18,8,gaming,mobile_wallet,2,7,0,2025-01-30 13:30:00
8516,1278.1,1,gaming,debit_card,6,9,1,2025-01-06 21:55:00
8517,812.08,13,subscriptions,debit_card,2,10,0,2025-01-18 17:48:00
8518,352.7,11,fuel,credit_card,1,7,0,2025-01-06 21:57:00
8519,1297.95,5,groceries,debit_card,8,5,0,2025-01-12 19:56:00
8520,1525.1,15,electronics,mobile_wallet,7,5,0,2025-01-18 17:57:00
8521,1077.62,1,travel,mobile_wallet,3,9,0,2025-01-18 18:00:00
8522,77.74,19,groceries,credit_card,14,10,0,2025-01-30 14:05:00
8523,1922.3,13,groceries,credit_card,13,5,0,2025-01-06 22:02:00
8524,1071.32,11,subscriptions,mobile_wallet,1,2,0,2025-01-30 14:15:00
8525,749.73,0,fuel,bank_transfer,1,5,0,2025-01-24 16:16:00
8526,870.98,10,restaurants,mobile_wallet,14,2,0,2025-01-30 14:25:00
8527,1358.83,12,restaurants,mobile_wallet,11,3,0,2025-01-30 14:30:00
8528,904.95,13,restaurants,credit_card,7,0,0,2025-01-18 18:21:00
8529,1769.03,18,electronics,debit_card,9,1,0,2025-01-12 20:16:00
8530,113.28,4,fashion,mobile_wallet,7,0,0,2025-01-18 18:27:00
8531,1682.44,20,fuel,debit_card,3,0,0,2025-01-12 20:20:00
8532,784.68,2,gaming,credit_card,5,6,0,2025-01-24 16:44:00
8533,1236.27,23,travel,debit_card,13,2,1,2025-01-18 18:36:00
8534,280.82,13,fuel,debit_card,4,5,0,2025-01-18 18:39:00
8535,1174.77,22,restaurants,credit_card,1,8,0,2025-01-24 16:56:00
8536,233.94,5,subscriptions,credit_card,10,5,0,2025-01-06 22:15:00
8537,1846.72,20,gaming,mobile_wallet,2,4,0,2025-01-06 22:16:00
8538,803.87,23,electronics,bank_transfer,15,0,0,2025-01-12 20:34:00
8539,541.35,5,groceries,debit_card,13,10,0,2025-01-18 18:54:00
8540,541.92,1,subscriptions,mobile_wallet,15,10,0,2025-01-24 17:16:00
8541,1267.47,7,travel,debit_card,9,6,0,2025-01-06 22:20:00
8542,1311.6,22,travel,bank_transfer,15,10,1,2025-01-18 19:03:00
8543,451.15,15,gaming,mobile_wallet,12,7,0,2025-01-06 22:22:00
8544,573.53,1,restaurants,bank_transfer,11,10,0,2025-01-06 22:23:00
8545,1748.48,22,gaming,bank_transfer,8,8,1,2025-01-30 16:00:00
8546,1065.52,11,subscriptions,mobile_wallet,1,6,0,2025-01-18 19:15:00
8547,1168.83,10,restaurants,mobile_wallet,5,7,0,2025-01-24 17:44:00
8548,438.12,6,travel,mobile_wallet,1,6,0,2025-01-06 22:27:00
8549,1284.85,5,restaurants,credit_card,8,2,0,2025-01-12 20:56:00
8550,688.17,10,groceries,mobile_wallet,5,4,0,2025-01-24 17:56:00
8551,1901.25,4,restaurants,mobile_wallet,11,9,1,2025-01-06 22:30:00
8552,1255.76,10,fuel,bank_transfer,5,1,0,2025-01-30 16:35:00
8553,1618.74,10,gaming,mobile_wallet,14,7,1,2025-01-12 21:04:00
8554,1986.72,3,fuel,mobile_wallet,1,4,0,2025-01-24 18:12:00
8555,1253.96,14,gaming,credit_card,1,0,0,2025-01-18 19:42:00
8556,1526.05,7,fuel,credit_card,3,1,0,2025-01-06 22:35:00
8557,824.95,2,restaurants,mobile_wallet,9,7,0,2025-01-06 22:36:00
8558,1711.27,4,restaurants,mobile_wallet,2,2,0,2025-01-12 21:14:00
8559,1643.48,16,fuel,mobile_wallet,12,9,1,2025-01-12 21:16:00
8560,305.59,22,electronics,bank_transfer,12,4,0,2025-01-06 22:39:00
8561,1095.13,22,subscriptions,mobile_wallet,12,5,0,2025-01-30 17:20:00
8562,957.99,14,fuel,credit_card,15,10,0,2025-01-18 20:03:00
8563,1655.88,5,travel,debit_card,11,4,1,2025-01-06 22:42:00
8564,907.21,14,fashion,credit_card,14,7,0,2025-01-24 18:52:00
8565,1577.9,3,subscriptions,mobile_wallet,12,6,0,2025-01-24 18:56:00
8566,765.21,18,restaurants,mobile_wallet,4,2,0,2025-01-24 19:00:00
8567,347.64,1,travel,mobile_wallet,8,6,0,2025-01-30 17:50:00
8568,1167.82,14,travel,debit_card,9,6,0,2025-01-12 21:34:00
8569,1427.5,21,groceries,credit_card,13,9,1,2025-01-18 20:24:00
8570,1593.1,21,fashion,credit_card,2,3,0,2025-01-30 18:05:00
8571,305.95,5,fuel,mobile_wallet,7,6,0,2025-01-12 21:40:00
8572,662.54,9,groceries,credit_card,8,9,0,2025-01-30 18:15:00
8573,69.59,7,gaming,bank_transfer,15,2,0,2025-01-06 22:52:00
8574,1856.72,9,electronics,bank_transfer,10,0,0,2025-01-06 22:53:00
8575,1928.06,7,restaurants,credit_card,7,1,0,2025-01-06 22:54:00
8576,604.14,3,fashion,bank_transfer,12,5,0,2025-01-30 18:35:00
8577,1106.62,3,subscriptions,mobile_wallet,13,9,0,2025-01-24 19:44:00
8578,1541.52,8,fashion,debit_card,11,0,0,2025-01-24 19:48:00
8579,344.3,11,restaurants,mobile_wallet,5,9,0,2025-01-12 21:56:00
8580,529.62,2,fuel,bank_transfer,2,5,0,2025-01-12 21:58:00
8581,1193.31,6,groceries,debit_card,12,2,0,2025-01-12 22:00:00
8582,1884.68,1,subscriptions,debit_card,10,1,0,2025-01-24 20:04:00
8583,1321.0,22,fuel,debit_card,9,2,0,2025-01-18 21:06:00
8584,627.54,18,gaming,credit_card,7,2,0,2025-01-24 20:12:00
8585,384.62,8,gaming,mobile_wallet,15,5,0,2025-01-30 19:20:00
8586,579.54,21,groceries,debit_card,3,8,0,2025-01-12 22:10:00
8587,1543.98,0,fashion,bank_transfer,12,7,0,2025-01-30 19:30:00
8588,150.7,9,travel,bank_transfer,9,9,0,2025-01-06 23:07:00
8589,60.95,6,fuel,credit_card,9,8,0,2025-01-30 19:40:00
8590,947.62,2,restaurants,bank_transfer,12,4,0,2025-01-06 23:09:00
8591,1357.83,9,fuel,debit_card,15,5,0,2025-01-12 22:20:00
8592,178.97,6,gaming,debit_card,13,3,0,2025-01-06 23:11:00
8593,958.89,12,fuel,bank_transfer,12,4,0,2025-01-18 21:36:00
8594,1247.78,12,restaurants,credit_card,13,5,0,2025-01-18 21:39:00
8595,771.3,19,travel,bank_transfer,3,10,0,2025-01-30 20:10:00
8596,543.62,11,restaurants,debit_card,10,4,0,2025-01-06 23:15:00
8597,430.84,21,fashion,mobile_wallet,1,4,0,2025-01-06 23:16:00
8598,997.58,17,travel,bank_transfer,1,5,0,2025-01-30 20:25:00
8599,746.97,16,gaming,credit_card,6,7,0,2025-01-30 20:30:00
8600,243.03,16,travel,debit_card,1,4,0,2025-01-30 20:35:00
8601,570.91,6,groceries,mobile_wallet,1,4,0,2025-01-24 21:20:00
8602,1665.39,19,electronics,mobile_wallet,5,1,0,2025-01-30 20:45:00
8603,1780.07,20,fashion,mobile_wallet,11,6,0,2025-01-12 22:44:00
8604,1395.33,19,groceries,bank_transfer,10,5,0,2025-01-24 21:32:00
8605,309.87,18,travel,debit_card,1,7,0,2025-01-06 23:24:00
8606,1846.56,4,gaming,debit_card,14,6,1,2025-01-12 22:50:00
8607,869.62,14,fuel,mobile_wallet,7,1,0,2025-01-06 23:26:00
8608,732.58,22,groceries,debit_card,2,2,0,2025-01-12 22:54:00
8609,403.49,21,fuel,debit_card,10,0,0,2025-01-30 21:20:00
8610,613.94,0,electronics,debit_card,5,0,0,2025-01-06 23:29:00
8611,424.36,16,subscriptions,credit_card,1,8,0,2025-01-24 22:00:00
8612,709.04,21,fuel,mobile_wallet,9,5,0,2025-01-30 21:35:00
8613,1496.02,20,electronics,bank_transfer,8,5,0,2025-01-24 22:08:00
8614,1952.94,10,electronics,debit_card,13,2,1,2025-01-18 22:39:00
8615,1662.86,18,travel,credit_card,11,3,1,2025-01-12 23:08:00
8616,920.39,13,restaurants,credit_card,4,6,0,2025-01-30 21:55:00
8617,1571.95,9,fashion,mobile_wallet,7,0,0,2025-01-18 22:48:00
8618,1554.05,4,restaurants,bank_transfer,7,10,0,2025-01-12 23:14:00
8619,596.2,6,fashion,credit_card,6,4,0,2025-01-12 23:16:00
8620,1648.6,21,travel,debit_card,2,5,0,2025-01-30 22:15:00
8621,397.63,11,gaming,debit_card,11,3,0,2025-01-18 23:00:00
8622,415.02,21,fashion,mobile_wallet,4,0,0,2025-01-12 23:22:00
8623,262.7,9,travel,credit_card,2,7,0,2025-01-18 23:06:00
8624,361.81,20,electronics,credit_card,2,0,0,2025-01-24 22:52:00
8625,1075.39,15,electronics,credit_card,14,3,0,2025-01-12 23:28:00
8626,1513.54,10,travel,credit_card,3,2,0,2025-01-06 23:45:00
8627,1137.67,21,gaming,credit_card,11,10,1,2025-01-18 23:18:00
8628,1476.3,22,groceries,mobile_wallet,12,6,0,2025-01-06 23:47:00
8629,1058.15,20,electronics,credit_card,12,3,0,2025-01-24 23:12:00
8630,1275.83,7,groceries,credit_card,2,3,0,2025-01-30 23:05:00
8631,1741.05,19,groceries,debit_card,15,2,0,2025-01-24 23:20:00
8632,1824.48,18,gaming,mobile_wallet,8,3,0,2025-01-30 23:15:00
8633,164.37,1,restaurants,bank_transfer,8,3,0,2025-01-24 23:28:00
8634,1247.74,16,electronics,bank_transfer,3,2,0,2025-01-12 23:46:00
8635,1993.37,12,subscriptions,mobile_wallet,15,10,1,2025-01-06 23:54:00
8636,1769.46,0,groceries,mobile_wallet,4,8,0,2025-01-18 23:45:00
8637,1344.52,23,gaming,credit_card,3,0,0,2025-01-18 23:48:00
8638,1004.6,0,restaurants,mobile_wallet,12,4,0,2025-01-18 23:51:00
8639,39.75,7,fashion,debit_card,4,5,0,2025-01-18 23:54:00
8640,156.78,22,fuel,credit_card,3,0,0,2025-01-12 23:58:00
8641,1712.39,5,groceries,debit_card,11,8,1,2025-01-31 00:00:00
8642,589.83,0,electronics,mobile_wallet,2,1,0,2025-01-25 00:04:00
8643,1240.91,20,fuel,credit_card,7,0,0,2025-01-19 00:06:00
8644,1218.75,11,fuel,debit_card,11,8,1,2025-01-31 00:15:00
8645,652.99,2,groceries,mobile_wallet,6,4,0,2025-01-19 00:12:00
8646,33.81,21,subscriptions,bank_transfer,12,10,0,2025-01-19 00:15:00
8647,112.85,6,subscriptions,debit_card,14,1,0,2025-01-07 00:06:00
8648,1750.5,23,gaming,mobile_wallet,8,8,1,2025-01-07 00:07:00
8649,1913.93,1,restaurants,bank_transfer,13,3,0,2025-01-25 00:32:00
8650,946.56,7,subscriptions,mobile_wallet,15,0,0,2025-01-31 00:45:00
8651,323.63,18,travel,mobile_wallet,3,2,0,2025-01-19 00:30:00
8652,568.77,18,electronics,debit_card,14,0,0,2025-01-07 00:11:00
8653,1933.31,5,restaurants,mobile_wallet,5,6,0,2025-01-25 00:48:00
8654,529.09,23,fuel,bank_transfer,3,6,0,2025-01-19 00:39:00
8655,863.58,23,groceries,mobile_wallet,3,9,0,2025-01-07 00:14:00
8656,161.2,4,fashion,debit_card,12,0,0,2025-01-13 00:30:00
8657,1584.73,20,electronics,bank_transfer,7,7,0,2025-01-13 00:32:00
8658,716.84,15,gaming,mobile_wallet,2,2,0,2025-01-13 00:34:00
8659,1705.12,6,gaming,credit_card,15,2,1,2025-01-07 00:18:00
8660,786.05,5,fashion,mobile_wallet,3,8,0,2025-01-07 00:19:00
8661,1812.07,5,gaming,debit_card,4,0,0,2025-01-13 00:40:00
8662,997.12,21,electronics,debit_card,11,10,1,2025-01-31 01:45:00
8663,1255.01,3,electronics,debit_card,3,9,1,2025-01-13 00:44:00
8664,457.3,15,groceries,bank_transfer,5,7,0,2025-01-31 01:55:00
8665,853.95,16,electronics,credit_card,1,2,0,2025-01-31 02:00:00
8666,972.64,1,restaurants,mobile_wallet,15,8,0,2025-01-13 00:50:00
8667,1323.1,17,fashion,mobile_wallet,4,5,0,2025-01-13 00:52:00
8668,328.68,6,travel,credit_card,1,2,0,2025-01-31 02:15:00
8669,1890.5,23,subscriptions,bank_transfer,12,5,0,2025-01-25 01:52:00
8670,15.41,11,electronics,debit_card,5,8,0,2025-01-13 00:58:00
8671,1248.61,14,groceries,debit_card,15,8,1,2025-01-19 01:30:00
8672,1973.32,2,groceries,mobile_wallet,10,9,0,2025-01-31 02:35:00
8673,1942.49,17,gaming,mobile_wallet,10,6,0,2025-01-25 02:08:00
8674,935.99,5,fuel,credit_card,8,0,0,2025-01-19 01:39:00
8675,35.6,0,electronics,bank_transfer,12,8,1,2025-01-25 02:16:00
8676,1089.71,4,gaming,credit_card,8,5,0,2025-01-25 02:20:00
8677,55.85,7,fashion,mobile_wallet,13,7,0,2025-01-07 00:36:00
8678,1476.95,23,electronics,credit_card,14,8,1,2025-01-19 01:51:00
8679,335.91,17,fashion,credit_card,2,2,0,2025-01-13 01:16:00
8680,203.61,20,fashion,debit_card,14,2,0,2025-01-19 01:57:00
8681,959.28,0,fashion,mobile_wallet,15,5,0,2025-01-13 01:20:00
8682,174.95,7,fuel,credit_card,11,7,0,2025-01-07 00:41:00
8683,383.44,21,travel,debit_card,10,10,0,2025-01-13 01:24:00
8684,1947.58,12,electronics,debit_card,10,8,1,2025-01-07 00:43:00
8685,1773.18,0,gaming,debit_card,14,2,1,2025-01-19 02:12:00
8686,1761.6,16,groceries,debit_card,8,1,0,2025-01-19 02:15:00
8687,767.05,21,fashion,bank_transfer,10,4,0,2025-01-25 03:04:00
8688,597.58,12,groceries,mobile_wallet,11,5,0,2025-01-19 02:21:00
8689,1512.42,2,gaming,bank_transfer,12,4,1,2025-01-19 02:24:00
8690,687.88,11,fashion,bank_transfer,5,10,0,2025-01-25 03:16:00
8691,1640.09,6,fuel,credit_card,5,1,0,2025-01-25 03:20:00
8692,1984.24,18,subscriptions,mobile_wallet,13,5,0,2025-01-07 00:51:00
